1802,3.771
1802,0.278
1802,0.159
1802,0.103
1802,0.512
1802,0.312
1802,0.392
1802,0.458
1802,1.824
1802,0.699
1802,0.078
1802,0.018
1802,0.085
1802,0.328
1802,0.292
1802,0.214
1802,0.267
1802,0.12
1802,0.083
1802,0.699
1802,0.153
1802,0.145
1802,0.077
1802,0.141
1287,0.862
1287,0.856
1287,1.091
1287,0.84
1287,0.986
1287,1.432
1287,1.576
1287,1.428
1287,1.268
1287,0.966
1287,1.22
1287,1.135
1287,0.905
1287,0.825
1287,0.792
1287,2.488
1287,1.779
1287,6.184
1287,2.45
1287,1.311
1287,1.533
1287,1.056
1287,0.78
1287,0.919
1287,1.102
1287,0.993
1287,1.631
1287,1.325
1287,1.228
1287,1.622
1287,1.446
1287,1.241
1287,1.268
1287,1.778
1287,1.727
1287,1.328
1287,1.92
1287,2.079
1287,1.175
1287,0.86
1287,1.129
1287,1.298
1287,1.677
1287,1.429
1287,1.299
1287,0.949
1287,1.098
1287,1.075
1529,0.407
1529,0.421
1529,0.281
1529,0.142
1529,0.208
1529,0.233
1529,0.079
1529,0.079
1529,0.163
1529,0.17
1529,0.079
1529,0.079
1529,0.152
1529,0.176
1529,0.078
1529,0.078
1529,0.183
1529,0.134
1529,0.077
1529,0.077
1529,0.428
1529,0.519
1529,0.339
1529,0.3
1529,0.329
1529,0.282
1529,0.45
1529,0.592
1529,0.75
1529,0.521
1529,0.784
1529,0.593
1529,0.575
1529,0.441
1529,0.676
1529,0.521
1529,0.471
1529,2.117
1529,0.453
1529,0.364
1529,0.484
1529,0.363
1529,0.445
1529,0.431
1529,0.529
1529,0.598
1529,0.559
1529,0.46
1463,0.138
1463,0.337
1463,0.223
1463,0.28
1463,0.159
1463,0.163
1463,0.195
1463,0.127
1463,0.3
1463,0.237
1463,0.287
1463,0.175
1463,0.157
1463,0.183
1463,0.135
1463,0.431
1463,0.482
1463,1.234
1463,1.083
1463,0.545
1463,0.262
1463,0.143
1463,0.228
1463,1.031
1463,0.421
1463,0.462
1463,0.256
1463,1.348
1463,1.008
1463,1.563
1463,0.696
1463,0.469
1463,0.424
1463,0.288
1463,0.989
1463,1.688
1463,0.482
1463,0.494
1463,0.569
1463,0.578
1463,0.53
1463,0.813
1463,0.368
1463,0.43
1463,0.366
1463,0.401
1463,0.352
1463,0.171
1860,0.156
1860,0.172
1860,0.22
1860,0.269
1860,0.194
1860,0.164
1860,0.157
1860,0.199
1860,0.132
1860,0.189
1860,0.175
1860,0.257
1860,0.202
1860,0.245
1860,0.16
1860,0.181
1860,0.181
1860,0.223
1860,0.16
1860,0.227
1860,0.251
1860,0.272
1860,0.205
1860,0.214
1860,0.174
1860,0.18
1860,0.158
1860,0.215
1860,0.171
1860,0.259
1860,0.242
1860,0.256
1860,0.21
1860,0.255
1860,0.181
1860,0.159
1860,1.097
1860,0.19
1860,0.141
1860,0.223
1860,0.25
1860,0.216
1860,0.212
1860,0.175
1860,0.178
1860,0.143
1860,0.179
1860,0.163
1922,0.893
1922,0.045
1922,0.056
1922,0.184
1922,0.125
1922,0.045
1922,0.045
1922,0.329
1922,4.242
1922,0.755
1922,1.285
1922,1.808
1922,1.413
1922,0.171
1922,1.112
1922,0.783
1922,1.819
1922,0.482
1922,0.141
1922,0.267
1922,0.291
1922,0.027
1922,0.027
1922,0.562
1922,0.581
1922,0.146
1922,0.085
1922,0.203
1922,0.134
1922,0.062
1922,0.062
1922,0.201
1922,0.14
1922,0.062
1922,0.066
1922,0.19
1922,0.155
1922,0.063
1922,0.062
1922,0.152
1922,1.016
1922,1.236
1922,1.43
1922,0.331
1922,0.246
1922,0.218
1922,0.446
1922,1.041
1334,0.209
1334,0.28
1334,0.241
1334,0.42
1334,0.427
1334,0.18
1334,0.581
1334,0.438
1334,0.285
1334,0.509
1334,0.532
1334,0.461
1334,0.281
1334,0.376
1334,0.628
1334,0.165
1334,0.23
1334,0.098
1334,0.306
1334,0.168
1334,0.258
1334,0.214
1334,0.122
1334,0.249
1334,0.137
1334,0.157
1334,0.235
1334,0.097
1334,0.351
1334,0.153
1334,0.254
1334,0.191
1334,0.14
1334,0.262
1334,0.131
1334,0.779
1334,0.528
1334,0.39
1334,0.542
1334,0.544
1334,0.372
1334,0.409
1334,0.384
1334,0.251
1334,0.39
1334,0.334
1334,0.202
1334,0.709
1604,0.175
1604,0.17
1604,0.429
1604,0.149
1604,0.249
1604,0.151
1604,0.173
1604,0.148
1604,0.223
1604,1.778
1604,1.039
1604,0.407
1604,0.152
1604,0.179
1604,0.22
1604,0.142
1604,0.217
1604,5.076
1604,1.167
1604,0.232
1604,1.053
1604,1.167
1604,1.211
1604,0.315
1604,0.183
1604,0.161
1604,0.234
1604,0.308
1604,0.312
1604,0.518
1604,1.353
1604,0.637
1604,1.26
1604,0.957
1604,0.942
1604,1.083
1604,7.26
1604,3.868
1604,3.607
1604,1.428
1604,1.773
1604,0.827
1604,0.287
1604,0.269
1604,0.24
1604,0.296
1604,1.854
1604,1.818
1042,0.477
1042,0.481
1042,0.264
1042,0.194
1042,0.147
1042,0.086
1042,0.044
1042,0.081
1042,0.086
1042,0.047
1042,0.075
1042,0.085
1042,0.044
1042,0.076
1042,0.084
1042,0.037
1042,0.083
1042,0.077
1042,0.116
1042,0.175
1042,0.113
1042,0.047
1042,0.417
1042,0.14
1042,2.194
1042,1.75
1042,2.518
1042,3.068
1042,3.134
1042,3.148
1042,1.615
1042,1.366
1042,1.256
1042,0.316
1042,0.281
1042,0.712
1042,1.399
1042,2.208
1042,2.44
1042,3.709
1042,3.504
1042,3.096
1042,1.223
1042,1.006
1042,0.562
1042,0.995
1042,1.14
1042,0.573
1494,0.702
1494,0.531
1494,0.218
1494,1.696
1494,0.826
1494,0.147
1494,0.097
1494,0.865
1494,0.252
1494,0.213
1494,0.131
1494,0.175
1494,0.245
1494,0.17
1494,0.152
1494,0.22
1494,0.196
1494,0.128
1494,0.201
1494,0.201
1494,0.16
1494,0.171
1494,0.174
1494,0.192
1494,0.661
1494,0.897
1494,0.606
1494,1.846
1494,1.357
1494,1.24
1494,0.218
1494,0.297
1494,0.275
1494,1.746
1494,1.124
1494,0.652
1494,0.897
1494,2.532
1494,0.632
1494,0.742
1494,4.852
1494,1.038
1494,3.871
1494,3.891
1494,1.993
1494,1.964
1494,1.059
1494,1.147
1078,0.135
1078,0.067
1078,0.118
1078,0.081
1078,0.106
1078,0.1
1078,0.094
1078,0.115
1078,0.078
1078,0.122
1078,0.065
1078,0.131
1078,0.318
1078,0.186
1078,1.624
1078,0.233
1078,0.22
1078,0.092
1078,0.173
1078,0.242
1078,0.208
1078,0.419
1078,0.935
1078,0.553
1078,0.298
1078,0.154
1078,0.271
1078,0.177
1078,0.045
1078,0.574
1078,0.372
1078,0.212
1078,0.143
1078,0.292
1078,0.15
1078,0.064
1078,0.136
1078,0.152
1078,0.089
1078,0.106
1078,0.154
1078,0.083
1078,0.121
1078,0.153
1078,0.05
1078,0.17
1078,0.134
1078,0.076
1984,0.256
1984,0.271
1984,0.327
1984,0.219
1984,0.162
1984,0.157
1984,0.043
1984,0.152
1984,0.078
1984,0.071
1984,0.163
1984,0.043
1984,0.114
1984,0.125
1984,0.043
1984,0.149
1984,1.638
1984,0.05
1984,0.808
1984,0.079
1984,0.07
1984,0.157
1984,0.518
1984,1.719
1984,2.406
1984,1.724
1984,0.231
1984,0.578
1984,0.241
1984,0.105
1984,0.17
1984,0.149
1984,0.128
1984,0.661
1984,0.955
1984,0.474
1984,0.329
1984,0.309
1984,0.423
1984,0.427
1984,0.167
1984,0.279
1984,0.255
1984,0.16
1984,0.357
1984,0.455
1984,0.396
1984,0.452
1083,0.634
1083,0.595
1083,0.411
1083,0.321
1083,0.143
1083,0.167
1083,0.159
1083,0.119
1083,0.293
1083,0.2
1083,0.218
1083,0.177
1083,0.168
1083,0.158
1083,0.147
1083,0.108
1083,0.184
1083,0.161
1083,0.106
1083,0.137
1083,0.176
1083,0.127
1083,0.124
1083,0.158
1083,0.127
1083,0.148
1083,0.156
1083,0.305
1083,0.274
1083,0.354
1083,0.294
1083,0.263
1083,0.149
1083,0.173
1083,0.148
1083,0.355
1083,2.053
1083,0.565
1083,1.45
1083,0.184
1083,0.199
1083,0.399
1083,2.218
1083,0.624
1083,0.936
1083,1.042
1083,0.392
1083,0.392
1978,0.817
1978,0.855
1978,0.823
1978,0.827
1978,0.816
1978,0.816
1978,0.842
1978,0.833
1978,0.808
1978,0.804
1978,0.798
1978,0.796
1978,0.8
1978,0.834
1978,0.797
1978,0.805
1978,0.799
1978,0.792
1978,0.792
1978,0.839
1978,0.794
1978,0.793
1978,0.802
1978,0.797
1978,0.835
1978,0.929
1978,0.814
1978,0.793
1978,0.829
1978,0.908
1978,0.898
1978,0.937
1978,0.898
1978,0.897
1978,0.902
1978,0.913
1978,0.934
1978,0.917
1978,0.901
1978,0.902
1978,0.91
1978,0.943
1978,0.97
1978,0.929
1978,0.928
1978,0.927
1978,0.936
1978,0.964
1481,3.325
1481,3.031
1481,0.427
1481,0.424
1481,0.338
1481,0.262
1481,0.26
1481,0.238
1481,0.25
1481,0.259
1481,0.243
1481,0.232
1481,0.256
1481,0.245
1481,0.236
1481,0.261
1481,0.205
1481,0.218
1481,0.119
1481,0.094
1481,0.154
1481,0.863
1481,0.124
1481,0.042
1481,0.114
1481,0.123
1481,0.089
1481,0.135
1481,0.039
1481,0.041
1481,0.067
1481,0.021
1481,0.058
1481,0.058
1481,0.036
1481,0.056
1481,0.045
1481,0.098
1481,0.126
1481,0.115
1481,0.046
1481,0.058
1481,0.02
1481,0.059
1481,0.053
1481,0.429
1481,0.459
1481,0.444
1524,0.629
1524,1.42
1524,1.724
1524,3.512
1524,2.908
1524,1.88
1524,0.313
1524,1.231
1524,5.248
1524,4.377
1524,2.598
1524,1.795
1524,0.059
1524,0.049
1524,0
1524,0.046
1524,0.04
1524,0.005
1524,0.045
1524,0.029
1524,0.016
1524,0.044
1524,0.015
1524,0.029
1524,0.043
1524,0
1524,0.042
1524,0.033
1524,0.014
1524,0.027
1524,0.04
1524,0
1524,0.04
1524,0.032
1524,0.008
1524,0.04
1524,0.009
1524,0.03
1524,0.039
1524,0
1524,0.039
1524,0.015
1524,0.024
1524,0.039
1524,0
1524,0.415
1524,0.898
1524,0.571
1637,3.654
1637,3.7
1637,3.702
1637,3.464
1637,3.588
1637,0.048
1637,0.122
1637,0.12
1637,0.049
1637,0.15
1637,0.095
1637,0.055
1637,0.158
1637,0.048
1637,0.11
1637,0.132
1637,0.049
1637,0.134
1637,0.111
1637,0.048
1637,0.158
1637,1.054
1637,0.189
1637,0.275
1637,0.196
1637,3.04
1637,3.76
1637,4.177
1637,3.808
1637,4.905
1637,4.639
1637,4.459
1637,3.294
1637,2.161
1637,2.362
1637,3.214
1637,3.206
1637,3.236
1637,3.195
1637,3.249
1637,3.234
1637,0.077
1637,0.149
1637,0.047
1637,0.131
1637,0.115
1637,0.047
1637,0.16
1783,0.183
1783,0.083
1783,0.181
1783,0.207
1783,0.149
1783,0.109
1783,0.136
1783,0.162
1783,0.988
1783,0.577
1783,0.305
1783,0.144
1783,0.207
1783,0.329
1783,0.33
1783,0.185
1783,1.082
1783,2.459
1783,0.25
1783,0.223
1783,0.097
1783,0.167
1783,0.176
1783,0.215
1783,0.144
1783,0.089
1783,0.181
1783,1.968
1783,1.902
1783,0.155
1783,0.168
1783,0.163
1783,1.34
1783,2.091
1783,0.85
1783,0.165
1783,0.254
1783,0.243
1783,0.161
1783,0.161
1783,0.163
1783,0.239
1783,0.455
1783,1.07
1783,0.262
1783,0.28
1783,0.537
1783,0.446
1539,0.156
1539,0.145
1539,0.145
1539,0.155
1539,0.131
1539,0.88
1539,0.19
1539,0.171
1539,0.154
1539,0.101
1539,0.126
1539,0.134
1539,0.158
1539,0.129
1539,0.159
1539,0.129
1539,0.172
1539,2.519
1539,4.032
1539,1.381
1539,0.118
1539,0.735
1539,1.478
1539,0.263
1539,0.116
1539,0.153
1539,0.39
1539,0.121
1539,0.133
1539,0.276
1539,0.11
1539,0.134
1539,0.116
1539,0.126
1539,0.397
1539,0.109
1539,0.133
1539,0.309
1539,0.195
1539,2.214
1539,4.747
1539,4.911
1539,2.865
1539,0.819
1539,0.132
1539,0.09
1539,0.422
1539,0.155
1777,0.136
1777,0.088
1777,0.199
1777,0.185
1777,0.088
1777,0.111
1777,0.249
1777,0.101
1777,0.087
1777,0.184
1777,0.186
1777,0.088
1777,0.088
1777,0.807
1777,0.297
1777,0.183
1777,0.206
1777,0.341
1777,0.184
1777,0.353
1777,0.735
1777,1.402
1777,0.782
1777,1.972
1777,1.668
1777,0.338
1777,0.338
1777,0.652
1777,0.297
1777,0.212
1777,0.272
1777,0.474
1777,0.513
1777,0.216
1777,0.358
1777,0.822
1777,0.467
1777,0.828
1777,2.497
1777,1.459
1777,0.24
1777,0.382
1777,0.341
1777,0.242
1777,0.249
1777,0.713
1777,0.575
1777,0.433
1518,0.511
1518,0.537
1518,0.594
1518,2.418
1518,5.682
1518,5.024
1518,3.97
1518,4.449
1518,0.588
1518,3.441
1518,3.715
1518,2.879
1518,2.508
1518,2.453
1518,5.127
1518,3.683
1518,3.002
1518,3.636
1518,3.194
1518,2.593
1518,3.063
1518,2.398
1518,0.659
1518,0.703
1518,0.631
1518,0.63
1518,0.708
1518,0.635
1518,0.648
1518,0.708
1518,0.642
1518,0.643
1518,0.691
1518,0.511
1518,0.533
1518,6.172
1518,4.395
1518,4.062
1518,3.002
1518,1.665
1518,1.2
1518,1.102
1518,0.5
1518,0.558
1518,0.79
1518,0.603
1518,0.793
1518,0.666
1698,0.125
1698,0.106
1698,0.082
1698,0.053
1698,0.109
1698,0.064
1698,0.103
1698,0.14
1698,0.054
1698,0.055
1698,0.143
1698,0.087
1698,0.054
1698,0.091
1698,0.137
1698,0.055
1698,0.054
1698,0.403
1698,0.275
1698,0.234
1698,0.148
1698,0.491
1698,0.18
1698,0.444
1698,3.026
1698,0.092
1698,0.053
1698,0.092
1698,0.516
1698,0.859
1698,1.562
1698,0.256
1698,0.078
1698,0.409
1698,0.465
1698,0.392
1698,0.06
1698,0.126
1698,0.097
1698,0.067
1698,0.271
1698,1.505
1698,1.589
1698,0.074
1698,0.518
1698,0.08
1698,0.062
1698,0.135
1094,0.435
1094,0.36
1094,0.223
1094,0.218
1094,0.32
1094,0.245
1094,0.118
1094,0.118
1094,0.136
1094,0.218
1094,0.186
1094,0.316
1094,0.124
1094,0.117
1094,0.218
1094,0.206
1094,0.449
1094,0.49
1094,0.178
1094,0.252
1094,0.376
1094,0.37
1094,0.819
1094,1.777
1094,2.627
1094,0.678
1094,0.44
1094,0.322
1094,0.364
1094,0.739
1094,0.469
1094,0.707
1094,0.515
1094,0.47
1094,1.577
1094,1.784
1094,0.749
1094,0.467
1094,0.634
1094,0.665
1094,0.492
1094,0.755
1094,0.442
1094,0.747
1094,2.768
1094,1.426
1094,1.17
1094,1.059
1302,0.146
1302,0.271
1302,0.204
1302,0.259
1302,0.132
1302,0.207
1302,0.191
1302,0.185
1302,0.132
1302,0.213
1302,0.173
1302,0.186
1302,0.144
1302,0.178
1302,0.164
1302,0.158
1302,0.177
1302,0.14
1302,0.184
1302,0.15
1302,0.178
1302,0.14
1302,0.204
1302,0.362
1302,0.179
1302,0.296
1302,0.177
1302,0.142
1302,0.173
1302,0.156
1302,0.161
1302,0.17
1302,0.159
1302,0.186
1302,0.151
1302,0.206
1302,0.126
1302,0.337
1302,0.346
1302,0.23
1302,0.23
1302,0.196
1302,0.183
1302,0.157
1302,0.179
1302,0.21
1302,0.13
1302,0.227
1824,0.157
1824,0.161
1824,0.706
1824,2.417
1824,0.765
1824,0.102
1824,0.494
1824,0.813
1824,3.015
1824,1.833
1824,0.133
1824,0.186
1824,0.229
1824,0.51
1824,0.24
1824,0.208
1824,0.172
1824,0.12
1824,0.118
1824,0.115
1824,0.185
1824,0.133
1824,0.113
1824,0.112
1824,0.163
1824,0.154
1824,0.113
1824,0.119
1824,0.113
1824,2.632
1824,3.282
1824,0.552
1824,1.424
1824,0.196
1824,1.157
1824,0.421
1824,0.227
1824,0.244
1824,0.321
1824,0.076
1824,0.882
1824,0.193
1824,0.218
1824,0.516
1824,0.154
1824,0.041
1824,0.093
1824,0.151
1957,0.098
1957,0.096
1957,0.097
1957,0.096
1957,0.096
1957,0.097
1957,0.097
1957,0.097
1957,0.097
1957,0.097
1957,0.098
1957,0.098
1957,0.097
1957,0.096
1957,0.095
1957,0.096
1957,0.095
1957,0.559
1957,3.09
1957,3.572
1957,3.242
1957,3.449
1957,3.592
1957,3.684
1957,3.376
1957,3.023
1957,0.405
1957,0.607
1957,3.483
1957,3.512
1957,3.791
1957,3.709
1957,3.633
1957,3.63
1957,3.594
1957,3.48
1957,0.311
1957,0.084
1957,0.085
1957,0.085
1957,0.084
1957,0.394
1957,0.564
1957,0.561
1957,0.554
1957,0.116
1957,0.082
1957,0.083
1020,0.223
1020,0.19
1020,0.197
1020,0.313
1020,0.241
1020,0.181
1020,0.207
1020,0.296
1020,0.328
1020,0.204
1020,0.205
1020,0.204
1020,0.34
1020,0.283
1020,2.839
1020,1.967
1020,0.449
1020,0.317
1020,1.813
1020,1.492
1020,0.131
1020,0.223
1020,0.162
1020,0.38
1020,0.354
1020,0.319
1020,0.733
1020,0.495
1020,1.06
1020,1.474
1020,0.489
1020,0.079
1020,1.304
1020,2.01
1020,1.384
1020,0.375
1020,0.443
1020,0.326
1020,0.176
1020,0.204
1020,0.352
1020,0.302
1020,1.817
1020,2.192
1020,0.699
1020,0.384
1020,0.302
1020,0.184
1502,0.015
1502,0.015
1502,0.067
1502,0.116
1502,0.082
1502,0.015
1502,0.069
1502,0.116
1502,0.056
1502,0.015
1502,0.105
1502,0.115
1502,0.019
1502,0.042
1502,0.118
1502,0.069
1502,0.015
1502,0.095
1502,0.114
1502,0.033
1502,0.021
1502,0.119
1502,0.078
1502,0.015
1502,0.091
1502,0.115
1502,0.025
1502,0.037
1502,0.118
1502,0.065
1502,0.015
1502,0.15
1502,1.834
1502,2.799
1502,0.856
1502,0.688
1502,0.367
1502,3.598
1502,2.177
1502,0.429
1502,0.281
1502,0.579
1502,2.332
1502,0.514
1502,0.273
1502,0.305
1502,0.359
1502,0.126
1625,0.798
1625,0.571
1625,0.486
1625,0.361
1625,0.319
1625,0.238
1625,0.247
1625,0.325
1625,0.312
1625,0.331
1625,0.272
1625,0.239
1625,0.417
1625,0.451
1625,0.406
1625,0.324
1625,0.332
1625,1.723
1625,3.096
1625,1.641
1625,0.795
1625,0.578
1625,1.343
1625,0.423
1625,2.449
1625,0.458
1625,3.182
1625,1.653
1625,0.52
1625,0.468
1625,0.46
1625,0.783
1625,1.123
1625,1.917
1625,0.426
1625,0.417
1625,0.339
1625,0.414
1625,1.819
1625,0.801
1625,1.426
1625,0.643
1625,0.651
1625,0.643
1625,0.633
1625,0.633
1625,0.747
1625,1.319
1817,0.358
1817,0.371
1817,0.212
1817,0.175
1817,0.1
1817,0.136
1817,0.129
1817,0.108
1817,0.146
1817,0.103
1817,0.134
1817,0.117
1817,0.114
1817,1.266
1817,0.733
1817,0.143
1817,0.105
1817,0.119
1817,0.125
1817,0.098
1817,0.362
1817,0.224
1817,0.664
1817,0.295
1817,0.131
1817,0.409
1817,0.937
1817,0.321
1817,0.268
1817,0.295
1817,0.259
1817,0.261
1817,0.47
1817,1.704
1817,1.254
1817,0.45
1817,0.469
1817,0.482
1817,0.38
1817,0.968
1817,1.132
1817,0.294
1817,0.365
1817,0.315
1817,0.41
1817,0.405
1817,0.383
1817,2.392
1196,1.96
1196,1.886
1196,1.686
1196,0.11
1196,0.023
1196,0.05
1196,0.035
1196,0.034
1196,0.132
1196,0.106
1196,0.148
1196,0.068
1196,0.064
1196,0.021
1196,0.048
1196,0.038
1196,0.076
1196,0.144
1196,0.101
1196,0.142
1196,0.01
1196,0.062
1196,0.026
1196,0.045
1196,0.074
1196,0.126
1196,0.133
1196,0.109
1196,0.097
1196,0.019
1196,0.066
1196,0.011
1196,0.469
1196,0.202
1196,0.605
1196,0.273
1196,0.575
1196,1.437
1196,1.184
1196,0.186
1196,3.079
1196,2.245
1196,2.784
1196,2.283
1196,1.719
1196,1.851
1196,1.718
1196,1.538
1320,1.528
1320,1.503
1320,1.462
1320,1.573
1320,1.536
1320,1.548
1320,0.874
1320,1.496
1320,1.479
1320,0.971
1320,1.517
1320,1.548
1320,1.496
1320,1.487
1320,1.495
1320,1.52
1320,1.582
1320,2.469
1320,2.491
1320,2.411
1320,1.516
1320,1.476
1320,1.595
1320,1.566
1320,1.969
1320,2.432
1320,2.386
1320,2.422
1320,2.378
1320,2.472
1320,1.545
1320,0.953
1320,1.496
1320,1.523
1320,1.886
1320,2.42
1320,2.36
1320,2.433
1320,2.408
1320,2.465
1320,1.858
1320,2.246
1320,1.461
1320,1.494
1320,1.51
1320,1.508
1320,1.559
1320,1.513
1105,0.29
1105,1.81
1105,0.462
1105,0.324
1105,0.442
1105,1.303
1105,0.331
1105,0.261
1105,0.268
1105,0.272
1105,0.288
1105,0.229
1105,0.277
1105,0.234
1105,0.3
1105,0.192
1105,0.753
1105,2.514
1105,0.613
1105,0.745
1105,3.06
1105,2.686
1105,0.17
1105,0.294
1105,0.305
1105,2.66
1105,0.38
1105,1.384
1105,0.882
1105,0.211
1105,0.271
1105,0.527
1105,1.454
1105,2.199
1105,3.455
1105,0.88
1105,0.707
1105,0.458
1105,0.361
1105,0.578
1105,0.578
1105,1.055
1105,1.485
1105,0.967
1105,1.346
1105,2.319
1105,1.028
1105,0.82
1870,0.045
1870,0.085
1870,0.101
1870,0.043
1870,0.029
1870,0.142
1870,0.074
1870,0.03
1870,0.062
1870,0.129
1870,0.047
1870,0.026
1870,0.09
1870,0.109
1870,0.033
1870,0.039
1870,0.235
1870,0.136
1870,0.028
1870,0.045
1870,0.116
1870,0.062
1870,0.028
1870,0.069
1870,0.127
1870,0.03
1870,0.04
1870,0.091
1870,0.09
1870,0.026
1870,0.056
1870,0.13
1870,0.056
1870,0.049
1870,0.09
1870,0.122
1870,0.038
1870,0.171
1870,2.024
1870,1.071
1870,3.446
1870,3.336
1870,5.105
1870,1.086
1870,0.62
1870,0.377
1870,0.849
1870,0.063
1224,0.284
1224,0.34
1224,0.429
1224,0.382
1224,0.284
1224,0.371
1224,0.119
1224,0.055
1224,0.085
1224,0.12
1224,0.085
1224,0.053
1224,0.127
1224,0.101
1224,0.042
1224,0.123
1224,0.117
1224,0.042
1224,0.1
1224,0.119
1224,0.474
1224,0.098
1224,0.203
1224,0.103
1224,0.033
1224,0.091
1224,0.112
1224,0.599
1224,0.076
1224,0.111
1224,0.732
1224,0.617
1224,0.769
1224,0.231
1224,0.365
1224,0.119
1224,0.418
1224,0.317
1224,0.106
1224,0.049
1224,0.084
1224,0.426
1224,0.182
1224,0.399
1224,0.21
1224,0.284
1224,0.11
1224,0.396
1452,0.424
1452,0.393
1452,0.233
1452,1.281
1452,2.106
1452,0.585
1452,0.612
1452,0.543
1452,0.714
1452,0.308
1452,0.2
1452,0.253
1452,0.234
1452,0.224
1452,0.183
1452,0.29
1452,0.184
1452,0.207
1452,0.284
1452,0.198
1452,0.211
1452,0.229
1452,0.311
1452,0.255
1452,0.753
1452,0.46
1452,1.403
1452,1.378
1452,0.348
1452,0.277
1452,0.175
1452,1.032
1452,3.476
